name	x	y	z	size	material	manufacturer	group	hemisphere	silicon	soz	resected	edge	Destrieux_label	Destrieux_label_text
CH01	16.2717933654785	-74.5363311767578	47.4138107299805	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH02	10.7348003387451	-75.6825942993164	50.0160026550293	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH03	14.0148210525513	-55.6338386535645	61.6300430297852	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH04	17.0972347259521	-47.4149208068848	71.8818511962891	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH05	17.5596656799316	-41.063591003418	72.2793045043945	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH06	14.8027696609497	-30.2056884765625	75.459114074707	4.2	Platinum	AdTech	grid	R	no	no	no	no	28	G_postcentral
CH07	14.7231092453003	-13.0207595825195	65.5236511230469	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CH08	6.25230693817139	-1.57695806026459	68.8899612426758	4.2	Platinum	AdTech	grid	R	no	no	no	no	16	G_front_sup
CH09	20.8082637786865	-71.8272323608398	45.7658004760742	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH10	27.7216453552246	-55.9845886230469	49.9198760986328	4.2	Platinum	AdTech	grid	R	no	no	no	no	56	S_intrapariet&P_trans
CH11	29.245906829834	-55.3322448730469	56.5380973815918	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH12	25.3845920562744	-51.1618576049805	65.0623016357422	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CH13	25.2094192504883	-35.3986587524414	68.3226013183594	4.2	Platinum	AdTech	grid	R	no	no	no	no	28	G_postcentral
CH14	20.1847114562988	-22.2319984436035	72.7190856933594	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CH15	18.0023727416992	-14.4206056594849	66.6176300048828	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CH16	17.6739463806152	-8.15903663635254	64.6674499511719	4.2	Platinum	AdTech	grid	R	no	no	no	no	16	G_front_sup
CL01	23.5114479064941	-71.6142654418945	43.4418716430664	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CL02	32.3719100952148	-62.4650573730469	48.4327926635742	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
CL03	31.8415794372559	-54.6629638671875	56.1032600402832	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CL04	35.8777847290039	-49.8408279418945	64.9124145507812	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
CL05	31.2849826812744	-34.5680198669434	69.5373382568359	4.2	Platinum	AdTech	grid	R	no	no	no	no	28	G_postcentral
CL06	26.1959629058838	-20.4643611907959	72.0514755249023	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CL07	22.4942646026611	-12.6039218902588	67.1882934570312	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CL08	22.7907333374023	-2.93960618972778	64.7950057983398	4.2	Platinum	AdTech	grid	R	no	no	no	no	16	G_front_sup
CL09	37.2610855102539	-79.1620101928711	38.6427116394043	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
CL10	33.6196365356445	-66.1746215820312	47.5780715942383	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
CL11	37.7604331970215	-63.6279106140137	49.6343116760254	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
CL12	50.7421340942383	-45.2098617553711	40.1808395385742	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
CL13	40.3948287963867	-33.4062347412109	66.4505310058594	4.2	Platinum	AdTech	grid	R	no	no	no	no	28	G_postcentral
CL14	39.7550773620605	-18.9650936126709	65.3440551757812	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CL15	40.6428070068359	-11.2439317703247	65.1519241333008	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
CL16	40.6284637451172	-6.01281642913818	60.5295524597168	4.2	Platinum	AdTech	grid	R	no	no	no	no	29	G_precentral
IHv1	2.33201265335083	4.41834688186646	31.846019744873	4.2	Platinum	AdTech	strip	R	no	no	no	no	66	S_pericallosal
IHv2	1.48826777935028	-3.56565093994141	36.5115737915039	4.2	Platinum	AdTech	strip	R	no	no	no	no	8	G&S_cingul-Mid-Post
IHv3	9.65941905975342	-7.25336360931396	45.1723823547363	4.2	Platinum	AdTech	strip	R	no	no	no	no	8	G&S_cingul-Mid-Post
