name	x	y	z	size	material	manufacturer	group	hemisphere	silicon	soz	resected	edge	Destrieux_label	Destrieux_label_text
P01	40.2434158325195	-90.0991058349609	-11.4065551757812	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P02	41.2811431884766	-87.0877914428711	-4.09837436676025	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P03	32.5158996582031	-89.6884078979492	13.0291318893433	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P04	37.9209976196289	-84.9330749511719	28.4558506011963	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P05	34.5016059875488	-78.6610107421875	39.1363220214844	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
P06	33.6482963562012	-75.7783432006836	42.0947341918945	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
P07	24.7878684997559	-59.409595489502	49.432300567627	4.2	Platinum	AdTech	grid	R	no	no	no	no	56	S_intrapariet&P_trans
P08	20.057710647583	-63.0436630249023	59.8538208007812	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
P09	46.0547370910645	-79.4693374633789	-4.87039422988892	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P10	48.6643447875977	-81.9449920654297	2.21677923202515	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P11	50.0742988586426	-76.5003280639648	11.8531665802002	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P12	41.9054679870605	-80.7159271240234	29.8382987976074	4.2	Platinum	AdTech	grid	R	no	no	no	no	19	G_occipital_middle
P13	41.8293724060059	-69.7115478515625	43.9269142150879	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
P14	50.542854309082	-62.0302963256836	41.82421875	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
P15	50.0511054992676	-58.395336151123	47.7774620056152	4.2	Platinum	AdTech	grid	R	no	no	no	no	25	G_pariet_inf-Angular
P16	24.2801170349121	-57.4836120605469	54.4440803527832	4.2	Platinum	AdTech	grid	R	no	no	no	no	27	G_parietal_sup
P17	47.6060981750488	-65.468017578125	-14.2095365524292	4.2	Platinum	AdTech	grid	R	no	no	no	no	2	G&S_occipital_inf
P18	48.1210136413574	-64.4409255981445	-11.5891571044922	4.2	Platinum	AdTech	grid	R	no	no	no	no	2	G&S_occipital_inf
P19	45.5769081115723	-65.3958969116211	6.31953430175781	4.2	Platinum	AdTech	grid	R	no	no	no	no	73	S_temporal_sup
