name	x	y	z	size	material	manufacturer	group	hemisphere	silicon	soz	resected	edge	Destrieux_label	Destrieux_label_text
C33	-39.2064208984375	-61.039379119873	45.5344161987305	4.2	Platinum	AdTech	grid	L	no	no	no	no	25	G_pariet_inf-Angular
C34	-46.1494216918945	-64.1707992553711	46.8705520629883	4.2	Platinum	AdTech	grid	L	no	no	no	no	25	G_pariet_inf-Angular
C35	-48.9979858398438	-40.6155586242676	47.0273246765137	4.2	Platinum	AdTech	grid	L	no	no	no	no	26	G_pariet_inf-Supramar
C36	-50.7974319458008	-24.7960224151611	35.794979095459	4.2	Platinum	AdTech	grid	L	no	no	no	no	67	S_postcentral
C37	-57.6265029907227	-22.1871433258057	44.7920112609863	4.2	Platinum	AdTech	grid	L	no	yes	no	no	28	G_postcentral
C38	-53.9094848632812	-5.94535779953003	49.8290252685547	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
C39	-47.9704132080078	4.0110502243042	48.5029602050781	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
C40	-39.2915992736816	22.9051570892334	47.1042442321777	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
C41	-28.8092136383057	-54.8982963562012	48.8606567382812	4.2	Platinum	AdTech	grid	L	no	no	no	no	56	S_intrapariet&P_trans
C42	-38.4408340454102	-52.8034858703613	61.6750602722168	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
C43	-44.8489685058594	-34.2780685424805	57.6677742004395	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
C44	-48.7716674804688	-24.9564113616943	61.0470695495605	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
C45	-49.4882125854492	-17.9227504730225	58.5584945678711	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
C46	-46.742073059082	-7.74759769439697	53.1613235473633	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
C47	-40.6386947631836	-0.146114751696587	50.0115165710449	4.2	Platinum	AdTech	grid	L	no	no	no	no	69	S_precentral-sup-part
C48	-41.2773971557617	2.67413377761841	53.9937858581543	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
