name	x	y	z	size	material	manufacturer	group	hemisphere	silicon	soz	resected	edge	Destrieux_label	Destrieux_label_text
CL01	-18.7221584320068	-80.073371887207	45.7213706970215	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL02	-29.7996311187744	-63.1720504760742	42.3357315063477	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL03	-15.5186052322388	-69.9431304931641	56.7987861633301	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL04	-28.4765205383301	-58.3851318359375	56.8735580444336	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL05	-25.7916069030762	-60.8591499328613	58.434497833252	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL06	-26.576099395752	-48.8408889770508	63.040210723877	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL07	-29.244701385498	-28.9174690246582	69.9288024902344	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
CL08	-25.939905166626	-15.513072013855	70.5954971313477	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
CL09	-12.2843761444092	-78.9985504150391	45.8472175598145	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL10	-10.2834100723267	-73.1976318359375	52.7207832336426	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL11	-9.5056209564209	-70.1675796508789	59.1246147155762	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL12	-10.5249261856079	-56.0098342895508	67.4600830078125	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL13	-16.3724784851074	-51.67138671875	71.9059143066406	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL14	-20.367790222168	-49.5298614501953	60.4982528686523	4.2	Platinum	AdTech	grid	L	no	no	no	no	27	G_parietal_sup
CL15	-20.0490627288818	-31.3512153625488	75.2620239257812	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
CL16	-23.3814296722412	-17.6915111541748	72.774772644043	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
IHaL1	-1.22043681144714	-15.4319515228271	32.2847328186035	4.2	Platinum	AdTech	strip	L	no	no	no	no	8	G&S_cingul-Mid-Post
IHaL2	-1.43164420127869	-24.4345302581787	35.8020896911621	4.2	Platinum	AdTech	strip	L	no	no	no	no	9	G_cingul-Post-dorsal
IHaL3	-1.67303586006165	-30.9311218261719	40.2885665893555	4.2	Platinum	AdTech	strip	L	no	no	no	no	9	G_cingul-Post-dorsal
IHaL4	-4.76188945770264	-46.5332450866699	46.5949478149414	4.2	Platinum	AdTech	strip	L	no	no	no	no	30	G_precuneus
IHaL5	-4.89138507843018	-52.0789489746094	56.7237739562988	4.2	Platinum	AdTech	strip	L	no	no	no	no	30	G_precuneus
IHaL6	-5.83257818222046	-55.6070976257324	58.8382453918457	4.2	Platinum	AdTech	strip	L	no	no	no	no	30	G_precuneus
IHaL7	-6.94553136825562	-65.3634643554688	59.8296928405762	4.2	Platinum	AdTech	strip	L	no	no	no	no	30	G_precuneus
IHaL8	-14.179539680481	-70.1501159667969	58.8942947387695	4.2	Platinum	AdTech	strip	L	yes	no	no	no	27	G_parietal_sup
IHvL1	-2.3004994392395	1.97809183597565	31.4571132659912	4.2	Platinum	AdTech	strip	L	no	no	no	no	8	G&S_cingul-Mid-Post
IHvL2	-1.36642515659332	-6.46588230133057	37.171028137207	4.2	Platinum	AdTech	strip	L	no	no	no	no	8	G&S_cingul-Mid-Post
IHvL3	-7.89010095596313	-18.0628776550293	45.5021438598633	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHvL4	-3.44802165031433	-28.8896083831787	55.6717529296875	4.2	Platinum	AdTech	strip	L	no	no	no	no	3	G&S_paracentral
IHvL5	-2.89582848548889	-34.3014450073242	71.1954650878906	4.2	Platinum	AdTech	strip	L	no	no	no	no	3	G&S_paracentral
IHvL6	-9.39865398406982	-37.6259765625	77.5732879638672	4.2	Platinum	AdTech	strip	L	no	no	no	no	3	G&S_paracentral
IHvL7	-19.3442192077637	-44.72998046875	74.1986541748047	4.2	Platinum	AdTech	strip	L	no	no	no	no	3	G&S_paracentral
IHvL8	-17.3846225738525	-51.9724807739258	65.0756759643555	4.2	Platinum	AdTech	strip	L	yes	no	no	no	27	G_parietal_sup
CR01	14.4105167388916	-74.2666015625	51.5231399536133	4.2	Platinum	AdTech	grid	R	no	no	no	no	30	G_precuneus
CR02	13.6941175460815	-73.6342926025391	54.1263618469238	4.2	Platinum	AdTech	grid	R	no	no	no	no	30	G_precuneus
CR03	14.0350980758667	-68.1502227783203	59.8446273803711	4.2	Platinum	AdTech	grid	R	no	no	no	no	30	G_precuneus
CR04	12.4323596954346	-65.1526947021484	64.5958023071289	4.2	Platinum	AdTech	grid	R	no	no	yes	no	30	G_precuneus
CR05	17.692720413208	-49.1996154785156	69.6930313110352	4.2	Platinum	AdTech	grid	R	no	yes	yes	no	30	G_precuneus
CR06	18.0263977050781	-42.0746421813965	69.886604309082	4.2	Platinum	AdTech	grid	R	no	yes	yes	no	3	G&S_paracentral
CR07	21.0278244018555	-31.8085269927979	74.4612197875977	4.2	Platinum	AdTech	grid	R	no	no	no	no	3	G&S_paracentral
CR08	16.9544334411621	-18.9114170074463	74.0935287475586	4.2	Platinum	AdTech	grid	R	no	no	no	no	3	G&S_paracentral
CR09	25.1873683929443	-82.5518035888672	40.9782524108887	4.2	Platinum	AdTech	grid	R	no	no	no	no	30	G_precuneus
CR10	24.4896659851074	-63.8961715698242	45.842960357666	4.2	Platinum	AdTech	grid	R	no	no	no	no	30	G_precuneus
CR11	23.941722869873	-60.7381820678711	61.4514999389648	4.2	Platinum	AdTech	grid	R	no	no	no	no	30	G_precuneus
CR12	27.7667179107666	-54.3974990844727	66.5670623779297	4.2	Platinum	AdTech	grid	R	no	no	yes	no	30	G_precuneus
CR13	20.108814239502	-48.03173828125	62.5475845336914	4.2	Platinum	AdTech	grid	R	no	yes	yes	no	30	G_precuneus
