onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
17.53515625	0.40087890625	artefact	n/a	all	all	17.93603515625	35912	36733	n/a	n/a	n/a	n/a	n/a	n/a
18.361328125	0.55615234375	artefact	n/a	all	all	18.91748046875	37604	38743	n/a	n/a	n/a	n/a	n/a	n/a
20.455078125	0.53955078125	artefact	n/a	all	all	20.99462890625	41892	42997	n/a	n/a	n/a	n/a	n/a	n/a
21.64111328125	0.49853515625	artefact	n/a	all	all	22.1396484375	44321	45342	n/a	n/a	n/a	n/a	n/a	n/a
22.81884765625	0.29443359375	artefact	n/a	all	all	23.11328125	46733	47336	n/a	n/a	n/a	n/a	n/a	n/a
23.6611328125	0.38427734375	artefact	n/a	all	all	24.04541015625	48458	49245	n/a	n/a	n/a	n/a	n/a	n/a
24.49560546875	0.29443359375	artefact	n/a	all	all	24.7900390625	50167	50770	n/a	n/a	n/a	n/a	n/a	n/a
29.1328125	0.392578125	artefact	n/a	all	all	29.525390625	59664	60468	n/a	n/a	n/a	n/a	n/a	n/a
30.16357421875	0.2861328125	artefact	n/a	all	all	30.44970703125	61775	62361	n/a	n/a	n/a	n/a	n/a	n/a
31.10400390625	0.1962890625	artefact	n/a	all	all	31.30029296875	63701	64103	n/a	n/a	n/a	n/a	n/a	n/a
33.72119140625	0.310546875	artefact	n/a	all	all	34.03173828125	69061	69697	n/a	n/a	n/a	n/a	n/a	n/a
34.669921875	0.26171875	artefact	n/a	all	all	34.931640625	71004	71540	n/a	n/a	n/a	n/a	n/a	n/a
35.98681640625	0.26171875	artefact	n/a	all	all	36.24853515625	73701	74237	n/a	n/a	n/a	n/a	n/a	n/a
36.9599609375	0.392578125	artefact	n/a	all	all	37.3525390625	75694	76498	n/a	n/a	n/a	n/a	n/a	n/a
38.4814453125	0.26953125	artefact	n/a	all	all	38.7509765625	78810	79362	n/a	n/a	n/a	n/a	n/a	n/a
39.4052734375	0.20458984375	artefact	n/a	all	all	39.60986328125	80702	81121	n/a	n/a	n/a	n/a	n/a	n/a
