name	x	y	z	size	material	manufacturer	group	hemisphere	silicon	soz	resected	edge	Destrieux_label	Destrieux_label_text
F01	-39.4227104187012	44.5124092102051	17.2980785369873	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
F02	-43.8501358032227	42.8530426025391	21.9390907287598	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
F03	-43.5939483642578	33.8415107727051	31.3364810943604	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
F04	-45.6636695861816	29.5414524078369	33.4550857543945	4.2	Platinum	AdTech	grid	L	no	no	yes	yes	15	G_front_middle
F05	-55.3720016479492	-0.751697480678558	41.5083999633789	4.2	Platinum	AdTech	grid	L	no	no	yes	no	29	G_precentral
F06	-55.8085746765137	-3.55707430839539	46.2788467407227	4.2	Platinum	AdTech	grid	L	no	no	yes	no	29	G_precentral
F07	-46.719165802002	-6.82415866851807	51.6187553405762	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
F08	-43.768627166748	-6.21947574615479	56.436653137207	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
F09	-38.2535552978516	42.2728805541992	11.7741384506226	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
F10	-54.7023086547852	30.1631050109863	6.93076801300049	4.2	Platinum	AdTech	grid	L	no	no	no	no	14	G_front_inf-Triangul
F11	-46.8424682617188	31.7432861328125	28.7564239501953	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
F12	-59.5577201843262	8.7571325302124	25.2858772277832	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
F13	-57.470817565918	-0.261490851640701	38.9446792602539	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
F14	-59.0023880004883	-3.39777255058289	37.5255470275879	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
F15	-55.9918518066406	-21.4035015106201	52.1462783813477	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
F16	-49.8954849243164	-27.0970973968506	57.3933944702148	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
F17	-44.7233085632324	40.3916168212891	2.75981163978577	4.2	Platinum	AdTech	grid	L	no	no	no	no	14	G_front_inf-Triangul
F18	-53.2409782409668	31.2997589111328	-1.42951929569244	4.2	Platinum	AdTech	grid	L	no	no	no	no	14	G_front_inf-Triangul
F19	-56.4136123657227	23.7202453613281	10.3221187591553	4.2	Platinum	AdTech	grid	L	no	no	no	no	14	G_front_inf-Triangul
F20	-62.3505325317383	3.10598206520081	22.8302879333496	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
F21	-65.2811737060547	-8.33074378967285	25.1956901550293	4.2	Platinum	AdTech	grid	L	no	no	no	no	4	G&S_subcentral
F22	-51.0884323120117	-25.0198516845703	34.5832901000977	4.2	Platinum	AdTech	grid	L	no	no	no	no	28	G_postcentral
F23	-59.3638381958008	-33.0537910461426	42.7864799499512	4.2	Platinum	AdTech	grid	L	no	no	no	no	26	G_pariet_inf-Supramar
F24	-59.4518013000488	-41.9047508239746	40.6835098266602	4.2	Platinum	AdTech	grid	L	no	no	no	no	26	G_pariet_inf-Supramar
F25	-50.0685958862305	37.7090148925781	-11.5586795806885	4.2	Platinum	AdTech	grid	L	no	no	no	no	13	G_front_inf-Orbital
F26	-52.001220703125	35.1754837036133	-4.27427864074707	4.2	Platinum	AdTech	grid	L	no	no	no	no	14	G_front_inf-Triangul
F27	-52.4672241210938	11.4825191497803	-0.741602897644043	4.2	Platinum	AdTech	grid	L	no	no	no	no	12	G_front_inf-Opercular
F28	-59.3798942565918	-4.20108222961426	15.3413419723511	4.2	Platinum	AdTech	grid	L	no	no	no	no	4	G&S_subcentral
F29	-66.3558197021484	-12.1743183135986	16.9671726226807	4.2	Platinum	AdTech	grid	L	no	no	no	no	4	G&S_subcentral
F30	-59.734504699707	-27.5887184143066	35.3045768737793	4.2	Platinum	AdTech	grid	L	no	no	no	no	26	G_pariet_inf-Supramar
F31	-63.5143051147461	-31.0739402770996	37.3338241577148	4.2	Platinum	AdTech	grid	L	no	no	no	no	26	G_pariet_inf-Supramar
F32	-61.7416381835938	-47.3420104980469	33.2940444946289	4.2	Platinum	AdTech	grid	L	no	no	no	no	26	G_pariet_inf-Supramar
HF1	-24.6635551452637	51.2055435180664	25.5081119537354	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF2	-25.2739791870117	47.9013977050781	28.4214420318604	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF3	-30.3106746673584	33.814037322998	39.939395904541	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF4	-34.4106674194336	28.8945274353027	41.6133728027344	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF5	-38.0279655456543	15.9383039474487	55.1807556152344	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF6	-35.0302543640137	7.94471454620361	59.1313896179199	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF7	-31.590124130249	1.66952323913574	55.3742446899414	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF8	-22.3012733459473	0.556208968162537	65.1699981689453	4.2	Platinum	AdTech	grid	L	no	no	no	no	16	G_front_sup
HF9	-38.234130859375	47.1014022827148	22.5752468109131	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF10	-38.7720222473145	44.9701957702637	25.3081378936768	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF11	-35.3779716491699	31.3846740722656	37.6041450500488	4.2	Platinum	AdTech	grid	L	no	no	no	no	15	G_front_middle
HF12	-38.5579261779785	27.5530700683594	38.0885734558105	4.2	Platinum	AdTech	grid	L	no	no	no	yes	15	G_front_middle
HF13	-42.3223037719727	17.2340049743652	50.7048721313477	4.2	Platinum	AdTech	grid	L	no	no	yes	no	15	G_front_middle
HF14	-39.443920135498	3.09193968772888	56.7643127441406	4.2	Platinum	AdTech	grid	L	no	no	yes	no	15	G_front_middle
HF15	-34.5605583190918	-0.250294268131256	53.2397880554199	4.2	Platinum	AdTech	grid	L	no	no	no	yes	15	G_front_middle
HF16	-36.3707695007324	-13.2046175003052	67.7603912353516	4.2	Platinum	AdTech	grid	L	no	no	no	no	29	G_precentral
el049	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no	no	no	no	n/a	n/a
el050	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no	no	no	no	n/a	n/a
Dv1	-35.0915451049805	7.40201282501221	27.67919921875	4.2	Platinum	AdTech	depth	L	no	no	yes	no	68	S_precentral-inf-part
Dv2	-35.0915451049805	7.40201282501221	27.67919921875	4.2	Platinum	AdTech	depth	L	no	no	yes	no	68	S_precentral-inf-part
Dv3	-35.4986190795898	10.1627750396729	30.2297916412354	4.2	Platinum	AdTech	depth	L	no	yes	yes	no	52	S_front_inf
Dv4	-38.1220626831055	13.9131517410278	31.9761047363281	4.2	Platinum	AdTech	depth	L	no	yes	yes	no	52	S_front_inf
Dv5	-40.5625610351562	15.3327741622925	34.1446533203125	4.2	Platinum	AdTech	depth	L	no	no	yes	no	52	S_front_inf
Dv6	-45.5026054382324	22.4799861907959	38.4901237487793	4.2	Platinum	AdTech	depth	L	no	no	yes	no	15	G_front_middle
el057	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no	no	no	no	n/a	n/a
el058	n/a	n/a	n/a	n/a	n/a	n/a	other	n/a	no	no	no	no	n/a	n/a
Da1	-35.2411003112793	8.71765232086182	27.5805969238281	4.2	Platinum	AdTech	depth	L	no	no	no	no	68	S_precentral-inf-part
Da2	-35.0915451049805	7.40201282501221	27.67919921875	4.2	Platinum	AdTech	depth	L	no	no	yes	no	68	S_precentral-inf-part
Da3	-35.1365852355957	7.4156060218811	29.7791042327881	4.2	Platinum	AdTech	depth	L	no	yes	yes	no	68	S_precentral-inf-part
