name	x	y	z	size	material	manufacturer	group	hemisphere	silicon	soz	resected	edge	Destrieux_label	Destrieux_label_text
FB1	-54.4544906616211	14.0129489898682	4.64198398590088	4.2	Platinum	AdTech	strip	L	no	no	no	no	12	G_front_inf-Opercular
FB2	-54.4961433410645	10.9318628311157	-14.3506441116333	4.2	Platinum	AdTech	strip	L	no	no	no	no	34	G_temp_sup-Lateral
FB3	-57.9771423339844	4.1257643699646	-15.2465562820435	4.2	Platinum	AdTech	strip	L	no	no	no	no	34	G_temp_sup-Lateral
FB4	-61.1521110534668	-9.8241548538208	-27.6685848236084	4.2	Platinum	AdTech	strip	L	no	no	no	no	38	G_temporal_middle
FB5	-52.4924697875977	-14.4296398162842	-27.3606872558594	4.2	Platinum	AdTech	strip	L	no	no	no	no	38	G_temporal_middle
FB6	-57.6098213195801	-25.5675048828125	-32.6138610839844	4.2	Platinum	AdTech	strip	L	no	no	no	no	37	G_temporal_inf
FB7	-54.2915573120117	-24.4683265686035	-35.3680953979492	4.2	Platinum	AdTech	strip	L	no	no	no	no	37	G_temporal_inf
FB8	-48.2104225158691	-32.8566589355469	-28.7963218688965	4.2	Platinum	AdTech	strip	L	no	no	no	no	37	G_temporal_inf
IHv1	-2.93086552619934	43.6161918640137	-27.9467926025391	4.2	Platinum	AdTech	strip	L	no	no	yes	no	31	G_rectus
IHv2	-3.87861514091492	52.3395004272461	-27.225887298584	4.2	Platinum	AdTech	strip	L	no	yes	yes	no	31	G_rectus
IHv3	-3.16350436210632	64.5487213134766	-10.9761638641357	4.2	Platinum	AdTech	strip	L	no	no	yes	no	5	G&S_transv_frontopol
IHv4	-6.23672580718994	68.4301986694336	-3.42948079109192	4.2	Platinum	AdTech	strip	L	no	no	yes	no	5	G&S_transv_frontopol
IHv5	-5.8643102645874	63.9607238769531	10.5111827850342	4.2	Platinum	AdTech	strip	L	no	no	yes	yes	16	G_front_sup
IHv6	-4.34618520736694	58.9484634399414	21.4304695129395	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHv7	-3.2972297668457	57.5537109375	28.2843532562256	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHv8	-3.68832921981812	43.1332511901855	37.3173980712891	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHa1	-1.02368342876434	12.9996948242188	-2.73883485794067	4.2	Platinum	AdTech	strip	L	no	no	no	no	0	Unknown
IHa2	-0.677120327949524	19.3646392822266	-4.21883392333984	4.2	Platinum	AdTech	strip	L	no	no	no	no	0	Unknown
IHa3	-1.67997550964355	30.6197509765625	18.7864036560059	4.2	Platinum	AdTech	strip	L	no	no	no	no	6	G&S_cingul-Ant
IHa4	-11.0757570266724	34.5588340759277	21.1114082336426	4.2	Platinum	AdTech	strip	L	no	no	no	no	6	G&S_cingul-Ant
IHa5	-5.11148118972778	42.5553207397461	28.8950614929199	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHa6	-3.73883867263794	53.7912368774414	32.909366607666	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHa7	-6.33577346801758	55.6809310913086	38.2333068847656	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
IHa8	-17.2781829833984	47.6985015869141	41.0153732299805	4.2	Platinum	AdTech	strip	L	no	no	no	no	16	G_front_sup
AH+	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
ECG+	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
orb+	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
EMG4+	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
C29	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
C30	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
C31	NaN	NaN	NaN	NaN	n/a	n/a	other	n/a	no	no	no	no	NaN	n/a
